sep=,
="DATE",="START_TIME",="END_TIME",="USER_NAME",="DEVICE_MODEL",="ALL_ENABLED_TESTS_STATUS",="SERIAL_NUMBER_STATUS",="SERIAL_NUMBER_VALUE",="LoRa_ID_STATUS",="LoRa_ID_VALUE",="POWER_TEST",="POWER_VALUE (mW)",="V1_TEST",="V1_VALUE (mV)",="V2_TEST",="V2_VALUE (mV)",="V3_TEST",="V3_VALUE (mV)",="V4_TEST",="V4_VALUE (mV)",="V5_TEST",="V5_VALUE (mV)",="UART_TEST",="FIRMWARE_VERSION_TEST",="FIRMWARE_VERSION_VALUE",="GPIO_TEST",="GPIO_JIGA_STATE_1",="GPIO_DUT_STATE_1",="GPIO_JIGA_STATE_2",="GPIO_DUT_STATE_2",="ADC_TEST",="ADC_VALUE (mV)",="G-SENSOR_TEST",="G-SENSOR_X_AXIS",="G-SENSOR_Y_AXIS",="G-SENSOR_Z_AXIS",="LoRa_TEST",="LoRa_channel",="LoRa_DUT_RX_DATA",="LoRa_DUT_TX_DATA",="LoRa_DUT_RSSI",="LoRa_DUT_SNR",="LoRa_JIGA_RX_DATA",="LoRa_JIGA_TX_DATA",="LoRa_JIGA_RSSI",="LoRa_JIGA_SNR",="CAN_TEST",="CAN_BIT_RATE",="CAN_DUT_RX_DATA",="CAN_DUT_TX_DATA",="CAN_JIGA_RX_DATA",="CAN_JIGA_TX_DATA",="1-WIRE_TEST",="1-WIRE_VALUE",="GSM_TEST",="GSM_CSQ_RSSI",="GSM_CSQ_BER",="GSM_IMEI",="GSM_ICCID",="GSM_NETWORK_PROVIDER",="GPS_TEST",="GPS_QUALITY_INDICATOR",="GPS_SATELLITES_USED",="GPS_HDOP",="SIM_CARD_TEST",="SIM_CARD_ICCID",="SIM_CARD_NETWORK_PROVIDER",="SETUP_DOWNLOAD",="SETUP_HASH",="LoRa_APP_EUI_STATUS",="LoRa_APP_EUI_VALUE",="LoRa_APP_SESSION_KEY_STATUS",="LORA_APP_SESSION_KEY_VALUE",="LoRa_DEV_ADDRESS_STATUS",="LoRa_DEV_ADDRESS_VALUE",="LoRa_DEV_EUI_STATUS",="LoRa_DEV_EUI_VALUE",="LoRa_NTWK_SESSION_KEY_STATUS",="LoRa_NTWK_SESSION_KEY_VALUE",
="2024-09-19",="07:56:55",="08:00:09",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-09-19",="08:00:49",="08:12:07",="hi-mix",="RI-0352",="FAIL",="PASS",="25109163",="PASS",="5109163",="PASS",="492",="PASS",="10570",="PASS",="5390",="PASS",="4360",="PASS",="3291",="PASS",="1791",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11571",="-",="0",="0",="0",="PASS",="906000",="998875235",="1626375961",="-71",="10",="1626375961",="998875235",="-36",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="27",="99",="869671073153205",="89551080357045308155",="Vivo",="PASS",="2",="17",="0.68",="PASS",="89550531400040159350",="Claro",="PASS",="-",="PASS",="D2E2D21082625B46",="FAIL",="",="PASS",="52596E9E",="PASS",="0005168000149D6D",="-",="",
="2024-09-19",="08:13:08",="08:16:20",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-09-19",="08:17:55",="08:19:41",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-09-19",="08:20:54",="08:24:05",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-09-19",="08:24:41",="08:29:04",="hi-mix",="RI-0352",="FAIL",="PASS",="25109163",="PASS",="5109163",="PASS",="756",="PASS",="10570",="PASS",="5390",="PASS",="4360",="PASS",="3291",="PASS",="1791",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11557",="-",="0",="0",="0",="PASS",="906000",="996455487",="1042954780",="-72",="10",="1042954780",="996455487",="-36",="10",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="27",="99",="869671073153205",="89551080357045308155",="Vivo",="FAIL",="2",="18",="0.66",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="0005168000149D6D",="-",="",
="2024-09-19",="08:30:02",="08:38:50",="hi-mix",="RI-0352",="FAIL",="PASS",="25109163",="PASS",="5109163",="PASS",="494",="PASS",="10570",="PASS",="5400",="PASS",="4360",="PASS",="3286",="PASS",="1796",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11557",="-",="0",="0",="0",="PASS",="906000",="257206213",="1310623468",="-69",="11",="1310623468",="257206213",="-35",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="27",="99",="869671073153205",="89551080357045308155",="Vivo",="PASS",="1",="15",="0.71",="PASS",="89550531400040159350",="Claro",="PASS",="-",="PASS",="D2E2D21082625B46",="FAIL",="",="PASS",="52596E9E",="PASS",="0005168000149D6D",="-",="",
="2024-09-19",="08:41:12",="08:44:25",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-09-19",="09:10:56",="09:19:10",="hi-mix",="RI-0352",="PASS",="PASS",="25109163",="PASS",="5109163",="PASS",="518",="PASS",="10602",="PASS",="5400",="PASS",="4365",="PASS",="3291",="PASS",="1796",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11585",="-",="0",="0",="0",="PASS",="906000",="1815825163",="957304892",="-71",="11",="957304892",="1815825163",="-35",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="28",="99",="869671073153205",="89551080357045308155",="Vivo",="PASS",="2",="15",="0.69",="PASS",="89550531400040159350",="Claro",="PASS",="-",="PASS",="D2E2D21082625B46",="PASS",="4FDDB8517384C75385D9C0DFDC95B86C",="PASS",="52596E9E",="PASS",="0005168000149D6D",="PASS",="E89C042DAE22C0535B73BC6DB953D0C7",
="2024-09-19",="09:56:43",="09:59:55",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-09-19",="10:00:23",="10:03:36",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-09-19",="10:10:00",="10:13:11",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-09-19",="13:07:52",="13:11:03",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-09-19",="14:06:56",="14:15:42",="hi-mix",="RI-0352",="PASS",="PASS",="25110423",="PASS",="5110423",="PASS",="740",="PASS",="10505",="PASS",="5361",="PASS",="4370",="PASS",="3310",="PASS",="1796",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11529",="-",="0",="0",="0",="PASS",="906000",="447390281",="1938829822",="-77",="11",="1938829822",="447390281",="-40",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="26",="99",="869671073153841",="89551080357045308155",="Vivo",="PASS",="2",="12",="0.89",="PASS",="89550531400040162032",="Claro",="PASS",="-",="PASS",="1A2067128C1ECC02",="PASS",="62882E733E6159ACC25D01038338D3B5",="PASS",="DFAEE37B",="PASS",="000516800014954A",="PASS",="44FB9BF69E25F970648A497F84414479",
="2024-09-19",="14:20:42",="14:24:28",="hi-mix",="RI-0352",="FAIL",="PASS",="25109804",="PASS",="5109804",="PASS",="322",="PASS",="10666",="PASS",="5361",="PASS",="4379",="PASS",="3286",="PASS",="1787",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11834",="-",="0",="0",="0",="PASS",="906000",="76717154",="1366603555",="-66",="11",="1366603555",="76717154",="-33",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="FAIL",="0",="0",="865413056334237",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014B0FE",="-",="",
="2024-09-19",="14:32:31",="14:35:44",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-09-19",="14:36:15",="14:39:27",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-09-19",="14:50:10",="14:53:23",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-09-19",="14:53:56",="14:57:10",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-09-19",="14:59:17",="15:06:08",="hi-mix",="RI-0352",="PASS",="PASS",="25109804",="PASS",="5109804",="PASS",="734",="PASS",="10538",="PASS",="5371",="PASS",="4384",="PASS",="3291",="PASS",="1791",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11847",="-",="0",="0",="0",="PASS",="906000",="547817507",="8488158",="-68",="11",="8488158",="547817507",="-36",="10",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="26",="99",="865413056334237",="89551080357045308155",="Vivo",="PASS",="2",="17",="0.59",="PASS",="89550531400040161950",="Claro",="PASS",="-",="PASS",="D0C777A7CCA6BFB4",="PASS",="4F109ACB3E60711925748218D7044179",="PASS",="7BDB201C",="PASS",="000516800014B0FE",="PASS",="376DE2C8FFD20087CEBB4BCD63C85C11",
="2024-09-19",="15:54:44",="15:57:56",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-09-19",="15:58:22",="16:00:21",="hi-mix",="RI-0352",="FAIL",="FAIL",="0",="-",="0",="PASS",="678",="PASS",="10505",="PASS",="5380",="PASS",="4370",="PASS",="3276",="PASS",="1796",="PASS",="PASS",="v0.5.23",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014B119",="-",="",
="2024-09-19",="16:08:42",="16:10:22",="hi-mix",="RI-0352",="FAIL",="FAIL",="0",="-",="0",="PASS",="724",="PASS",="10570",="PASS",="5390",="PASS",="4370",="PASS",="3281",="PASS",="1801",="PASS",="PASS",="v0.5.23",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014B119",="-",="",
="2024-09-19",="16:22:18",="16:24:01",="hi-mix",="RI-0352",="FAIL",="FAIL",="0",="-",="0",="PASS",="718",="PASS",="10570",="PASS",="5380",="PASS",="4370",="PASS",="3281",="PASS",="1796",="PASS",="PASS",="v0.5.23",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014B119",="-",="",
="2024-09-19",="16:28:26",="16:28:58",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-09-19",="16:29:21",="16:29:45",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-09-19",="16:31:47",="16:32:12",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-09-19",="18:12:17",="18:15:29",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-09-19",="18:20:05",="18:23:17",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-09-19",="18:23:42",="18:26:55",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-09-19",="18:51:35",="18:54:48",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-09-19",="18:55:14",="18:55:38",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-09-19",="18:56:56",="19:00:08",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-09-19",="19:04:09",="19:07:22",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-09-19",="20:02:28",="20:04:09",="hi-mix",="RI-0352",="FAIL",="PASS",="25109315",="PASS",="5109315",="PASS",="2782",="PASS",="10344",="PASS",="5439",="PASS",="4399",="PASS",="3325",="PASS",="1879",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11668",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="TIMEOUT",="519398710E64FF28",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014772A",="-",="",
="2024-09-19",="20:04:30",="20:12:17",="hi-mix",="RI-0352",="PASS",="PASS",="25109315",="PASS",="5109315",="PASS",="820",="PASS",="10570",="PASS",="5419",="PASS",="4379",="PASS",="3295",="PASS",="1796",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11723",="-",="0",="0",="0",="PASS",="906000",="249319838",="359756788",="-71",="12",="359756788",="249319838",="-40",="10",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="28",="99",="869671073151977",="89551080357045308163",="Vivo",="PASS",="2",="18",="0.57",="PASS",="89550531400040161943",="Claro",="PASS",="-",="PASS",="819E1F608905D18C",="PASS",="549253B85DA4F8B15E6DACE979E5831B",="PASS",="1D22D384",="PASS",="000516800014772A",="PASS",="C0F53AC8183A8EB39B5081D3298AA4B4",
="2024-09-19",="21:31:19",="21:36:36",="hi-mix",="RI-0352",="FAIL",="PASS",="25105991",="PASS",="5105991",="PASS",="484",="PASS",="10602",="PASS",="5400",="PASS",="4384",="PASS",="3300",="PASS",="1796",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11543",="-",="0",="0",="0",="PASS",="906000",="780825550",="1010757078",="-75",="11",="1010757078",="780825550",="-50",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="27",="99",="865413056347965",="89551080357045308163",="Vivo",="FAIL",="2",="16",="0.67",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="0005168000148BBA",="-",="",
="2024-09-19",="21:36:50",="21:45:30",="hi-mix",="RI-0352",="PASS",="PASS",="25105991",="PASS",="5105991",="PASS",="2022",="PASS",="10634",="PASS",="5400",="PASS",="4389",="PASS",="3300",="PASS",="1796",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11557",="-",="0",="0",="0",="PASS",="906000",="1219714927",="1523844537",="-75",="11",="1523844537",="1219714927",="-50",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="27",="99",="865413056347965",="89551080357045308163",="Vivo",="PASS",="2",="15",="0.67",="PASS",="89550531400040159368",="Claro",="PASS",="-",="PASS",="82D2466EBA1C0A1F",="PASS",="36B08BA91CA4C8BB03880ED757692AA4",="PASS",="C219F6B2",="PASS",="0005168000148BBA",="PASS",="D9BEA0060DF517A95C840E46864479FC",
="2024-09-19",="21:49:38",="21:52:51",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-09-19",="21:58:47",="22:00:36",="hi-mix",="RI-0352",="FAIL",="FAIL",="0",="-",="0",="PASS",="748",="PASS",="10473",="PASS",="5380",="PASS",="4375",="PASS",="3286",="PASS",="1801",="PASS",="PASS",="v0.5.23",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014B119",="-",="",
="2024-09-19",="22:29:35",="22:33:16",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-09-19",="22:43:37",="22:55:02",="hi-mix",="RI-0352",="PASS",="PASS",="25109400",="PASS",="5109400",="PASS",="738",="PASS",="10538",="PASS",="5400",="PASS",="4370",="PASS",="3295",="PASS",="1787",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11598",="-",="0",="0",="0",="PASS",="906000",="1463501702",="1062780593",="-80",="11",="1062780593",="1463501702",="-41",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="24",="99",="869671073125922",="89551080357045308163",="Vivo",="PASS",="2",="14",="0.80",="PASS",="89550531400040159376",="Claro",="PASS",="-",="PASS",="4171A2D8F806C0AD",="PASS",="DD8E33710007C83F3B4DF3865BD72097",="PASS",="CB8DCC9E",="PASS",="000516800014A63D",="PASS",="BC63BCCE53B3EDDB216CFA91A588766E",
="2024-09-19",="22:56:13",="22:59:26",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-09-19",="22:59:41",="23:02:54",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-09-19",="23:03:01",="23:06:13",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
